Date,Oil,Gold $,Silver $,Platinum $,Palladium $,Euro_USD,TIPS,VIX,Inflation_index,BTC,BTC Volume,BNB,LTC,XMR,ETH,SP500
2022-07-07,113.4,1747.95,19.425,870.0,1970.0,1.018,104.04,26.08,0.98,21278.94,25346947068.0,237.54,51.28,128.27,,3902.62
2022-07-08,113.95,1738.2,19.2,879.0,2069.0,1.0163,103.99,24.639999,1.02,21332.74,49072744732.0,236.34,50.62,123.31,,3899.38
2022-07-09,,,,,,,,,,21196.38,29097746702.0,238.78,53.17,124.84,,
2022-07-10,,,,,,,,,,20517.04,28162884035.0,230.79,51.31,127.03,,
2022-07-11,114.85,1740.0,19.21,874.0,2153.0,1.0098,104.24,26.17,0.99,19879.43,23752687625.0,224.83,48.55,126.44,,3854.43
2022-07-12,106.98,1730.7,18.865,850.0,2123.0,1.0042,104.11,27.290001,0.94,19265.54,25692447984.0,219.8,47.4,122.81,,3818.8
2022-07-13,107.17,1724.6,18.955,841.0,2016.0,1.0067,104.31,26.82,0.88,20142.34,32942609163.0,229.73,49.39,123.59,,3801.78
2022-07-14,107.74,1700.7,18.76,831.0,1917.0,1.0005,104.11,26.4,0.89,20515.22,31051245669.0,237.53,51.08,133.41,,3790.38
2022-07-15,112.26,1706.15,18.46,851.0,1864.0,1.0059,104.5,24.23,0.86,20669.64,25836692434.0,236.67,51.38,137.8,,3863.16
2022-07-16,,,,,,,,,,21020.79,24108530424.0,247.6,54.68,137.92,,
2022-07-17,,,,,,,,,,20577.68,22744379666.0,245.44,55.18,134.63,,
2022-07-18,117.27,1719.05,18.88,862.0,1873.0,1.0131,104.65,25.299999,0.90,22160.57,39586523277.0,261.06,57.78,145.35,,3830.85
2022-07-19,114.96,1713.05,18.9,881.0,1872.0,1.0245,104.57,24.5,0.92,22862.42,48060106631.0,262.76,56.68,143.67,,3936.69
2022-07-20,115.86,1709.3,18.78,868.0,1874.0,1.0199,104.46,23.879999,0.95,22818.7,41965192930.0,253.75,56.22,148.97,,3959.9
2022-07-21,112.81,1705.1,18.265,869.0,1909.5,1.0199,104.86,23.110001,0.93,22665.82,33033086438.0,259.75,56.85,147.75,,3998.95
2022-07-22,106.77,1736.95,18.81,882.0,1945.0,1.019,105.51,23.030001,0.82,22243.42,30744955288.0,257.42,55.01,146.2,,3961.63
2022-07-23,,,,,,,,,,21996.94,23523106618.0,254.05,55.25,143.37,,
2022-07-24,,,,,,,,,,22166.93,23074013333.0,256.74,57.34,148.5,,
2022-07-25,108.23,1718.9,18.755,881.0,2003.0,1.0236,105.53,23.360001,0.85,20894.07,34878722985.0,239.78,53.18,140.8,,3966.84
2022-07-26,107.32,1720.05,18.54,878.0,1980.0,1.0124,105.52,24.690001,0.85,20970.22,27998051120.0,245.8,53.11,149.1,,3921.05
2022-07-27,109.64,1714.05,18.765,882.0,2016.0,1.0152,106.12,23.24,0.80,22469.16,31355934091.0,266.04,57.76,158.35,,4023.61
2022-07-28,109.68,1753.5,19.325,890.0,2069.0,1.0122,107.03,22.33,0.75,23394.45,39403272736.0,272.07,62.27,159.33,,4072.43
2022-07-29,111.51,1753.4,20.065,889.0,2093.0,1.0198,107.51,21.33,0.71,23277.88,35210810975.0,287.45,59.57,156.58,,4130.29
2022-07-30,,,,,,,,,,23132.74,27525354526.0,281.17,59.1,152.26,,
2022-07-31,,,,,,,,,,22855.74,23032398015.0,277.73,58.67,151.65,,
2022-08-01,106.09,1772.4,20.405,908.0,2182.0,1.0233,107.55,22.84,0.67,22720.06,25316201178.0,276.31,58.02,156.81,,4118.63
2022-08-02,106.51,1779.75,20.335,915.0,2194.0,1.0224,106.49,23.93,0.79,22626.39,27665779052.0,279.48,57.35,154.32,,4091.19
2022-08-03,101.82,1761.25,19.92,902.0,2020.0,1.0194,106.78,21.950001,0.72,22494.58,25885776949.0,293.76,56.91,154.26,,4155.17
2022-08-04,97.99,1783.2,20.265,915.0,2078.0,1.0181,106.84,21.440001,0.74,22084.51,24733277750.0,303.2,58.4,155.49,,4151.94
2022-08-05,100.31,1773.25,20.06,930.0,2096.0,1.0233,105.84,21.15,0.81,22861.05,28183882404.0,309.39,61.25,158.67,,4145.19
2022-08-06,,,,,,,,,,22539.02,15684435664.0,309.27,59.8,157.71,,
2022-08-07,,,,,,,,,,22783.66,15594658477.0,317.46,60.07,162.0,,
2022-08-08,103.46,1784.05,20.195,938.0,2221.0,1.0199,106.37,21.290001,0.74,23347.23,28091932326.0,318.49,61.38,163.96,,4140.06
2022-08-09,103.81,1795.25,20.6,940.0,2236.0,1.0234,106.18,21.77,0.78,22691.77,23098384930.0,318.28,58.05,154.83,,4122.47
2022-08-10,105.06,1795.05,20.435,942.0,2230.0,1.0252,106.12,19.74,0.82,23252.61,32167548114.0,318.94,59.82,162.88,,4210.24
2022-08-11,107.19,1796.7,20.54,967.0,2278.0,1.0338,106.0,20.200001,0.90,23212.16,36049498597.0,313.73,59.98,155.09,,4207.27
2022-08-12,103.7,1792.1,20.265,957.0,2260.0,1.0285,106.22,19.530001,0.89,23778.52,26417510972.0,319.14,61.32,162.01,,4280.15
2022-08-13,,,,,,,,,,23799.23,22399261009.0,315.58,62.12,162.22,,
2022-08-14,,,,,,,,,,23717.82,22405874636.0,310.12,61.74,161.43,,
2022-08-15,98.25,1776.6,20.33,941.0,2157.0,1.0195,106.34,19.950001,0.89,23753.24,34254756994.0,314.8,59.86,161.08,,4297.14
2022-08-16,95.36,1774.85,20.125,932.0,2122.0,1.0131,106.21,19.690001,0.89,23484.27,27312457551.0,311.14,60.32,167.04,,4305.2
2022-08-17,97.22,1767.2,19.905,929.0,2139.0,1.0164,105.95,19.9,0.92,22928.55,30414848449.0,301.28,59.32,165.55,,4274.04
2022-08-18,96.35,1765.55,19.825,926.0,2170.0,1.0178,106.28,19.559999,0.86,23007.75,23332979822.0,295.51,59.52,158.28,,4283.74
2022-08-19,96.45,1750.75,19.23,904.0,2126.0,1.0054,106.02,20.6,0.87,20802.67,40151869892.0,278.72,53.84,142.06,,4228.48
2022-08-20,,,,,,,,,,21088.04,27496685329.0,282.65,53.99,148.46,,
2022-08-21,,,,,,,,,,21450.44,23017152617.0,300.88,55.28,153.91,,
2022-08-22,95.06,1733.25,18.895,875.0,2011.0,1.0001,105.96,23.799999,0.88,21531.8,31543442743.0,302.43,57.61,154.85,,4137.99
2022-08-23,99.49,1746.55,18.99,868.0,1996.0,0.9927,106.12,24.110001,0.89,21600.1,32076244782.0,300.03,57.27,155.13,,4128.73
2022-08-24,99.87,1745.65,19.0,876.0,2013.0,0.9934,106.21,22.82,0.92,21463.27,32069167106.0,297.4,56.66,151.45,,4140.77
2022-08-25,98.81,1753.55,19.325,884.0,2093.0,0.997,106.41,21.780001,0.87,21664.15,31127661081.0,302.47,56.96,154.67,,4199.12
2022-08-26,101.13,1751.25,19.215,877.0,2153.0,1.0007,106.12,25.559999,0.85,20333.22,42450722403.0,280.61,52.94,143.23,,4057.66
2022-08-27,,,,,,,,,,20112.13,30225541520.0,278.78,53.24,145.56,,
2022-08-28,,,,,,,,,,19742.87,24452386830.0,278.03,53.96,147.36,,
2022-08-29,100.235,,,,,0.9986,105.77,26.209999,0.90,20276.19,32847584928.0,285.91,55.71,152.47,,4030.61
2022-08-30,99.34,1730.3,18.695,858.0,2109.0,1.0034,105.55,26.209999,0.87,19750.19,34446325154.0,280.76,52.93,148.35,,3986.16
2022-08-31,96.55,1715.9,17.945,845.0,2080.0,1.0,104.78,25.870001,0.96,19973.79,33146987449.0,278.18,53.65,148.46,,3955.0
2022-09-01,92.24,1694.3,17.77,838.0,2033.0,1.0004,104.14,25.559999,1.07,20224.72,30067671294.0,279.77,57.81,154.62,,3966.85
2022-09-02,93.09,1712.5,17.915,840.0,2018.0,0.9993,104.65,25.469999,1.01,20064.07,29265192074.0,278.73,61.33,154.17,,3924.26
2022-09-03,,,,,,,,,,19925.73,23724552286.0,279.09,60.42,155.08,,
2022-09-04,,,,,,,,,,20172.35,25365072610.0,281.43,61.47,157.08,,
2022-09-05,94.22,1710.95,18.23,848.0,2018.0,0.992,104.65,26.1899995,.,19910.03,29081079442.0,278.05,60.71,158.28,,
2022-09-06,91.43,1702.6,18.395,852.0,2033.0,0.9928,104.0,26.91,1.11,19033.15,43617917122.0,265.39,54.88,146.53,,3908.19
2022-09-07,86.83,1702.65,18.17,855.0,2009.0,0.9885,104.2,24.639999,1.07,19297.73,35605440094.0,278.87,57.44,149.29,,3979.87
2022-09-08,87.99,1709.35,18.625,874.0,2088.0,1.0009,103.7,23.610001,1.11,19310.76,32206840529.0,280.3,57.95,152.03,,4006.18
2022-09-09,91.68,1713.4,18.765,881.0,2161.0,1.0049,103.77,22.790001,1.14,21065.99,48421688746.0,289.08,60.33,157.37,,4067.36
2022-09-10,,,,,,,,,,21356.98,36369630383.0,292.54,62.48,155.23,,
2022-09-11,,,,,,,,,,21616.78,33979164224.0,293.09,61.81,157.75,,
2022-09-12,93.45,1726.4,19.215,903.0,2255.0,1.0155,103.66,23.870001,1.21,22084.78,49860403494.0,289.91,60.58,161.82,,4110.41
2022-09-13,92.04,1704.85,19.925,895.0,2150.0,1.0175,103.4,27.27,1.19,20340.89,50438683062.0,278.18,59.23,145.99,,3932.69
2022-09-14,92.83,1703.9,19.505,906.0,2124.0,0.999,103.49,26.16,1.15,20277.4,37954829062.0,279.89,60.25,150.07,,3946.01
2022-09-15,89.28,1689.1,19.37,917.0,2177.0,0.9992,103.02,26.27,1.18,19725.56,36454293390.0,271.14,56.42,145.99,,3901.35
2022-09-16,89.43,1664.65,18.995,892.0,2089.0,0.9954,102.76,26.299999,1.25,19740.73,30160594749.0,274.21,55.75,149.17,,3873.33
2022-09-17,,,,,,,,,,20095.13,24917241651.0,278.8,57.72,147.54,,
2022-09-18,,,,,,,,,,19376.41,31204396440.0,265.72,52.73,140.22,,
2022-09-19,89.525,,,,,0.999,,25.76,1.28,19485.48,40087849855.0,271.25,52.72,140.06,,3899.89
2022-09-20,89.62,1664.15,19.315,931.0,2155.0,0.9986,102.19,27.16,1.30,18945.29,36680935677.0,267.14,52.51,142.76,,3855.93
2022-09-21,89.86,1671.75,19.51,927.0,2171.0,0.9906,102.16,27.99,1.24,18865.1,46497553520.0,269.33,52.11,137.93,,3789.93
2022-09-22,90.4,1671.85,19.585,911.0,2169.0,0.9884,101.25,27.35,1.38,19731.43,41840382495.0,280.01,54.39,146.53,,3757.99
2022-09-23,84.29,1643.55,19.0,874.0,2098.0,0.9754,100.77,29.92,1.38,19910.9,39532962434.0,285.42,56.84,145.9,,3693.23
2022-09-24,,,,,,,,,,19542.84,26980652678.0,283.94,55.23,146.3,,
2022-09-25,,,,,,,,,,19412.43,24107298148.0,282.96,54.34,145.68,,
2022-09-26,82.55,1643.35,18.635,864.0,2067.0,0.9646,99.42,32.259998,1.52,19982.45,45581912463.0,286.83,55.54,151.47,,3655.04
2022-09-27,85.97,1634.3,18.68,859.0,2090.0,0.9644,99.21,32.599998,1.66,19915.5,60886475770.0,283.88,54.96,150.7,,3647.29
2022-09-28,89.55,1652.15,18.255,849.0,2093.0,0.9565,100.7,30.18,1.50,20014.09,55306714907.0,290.3,54.92,151.75,,3719.04
2022-09-29,89.41,1654.8,18.67,865.0,2206.0,0.9706,99.5,31.84,1.64,19912.35,42278622978.0,288.71,54.85,150.92,,3640.47
2022-09-30,88.9,1671.75,19.02,864.0,2214.0,0.9748,99.13,31.620001,1.74,19824.31,44737559010.0,289.93,54.48,150.28,,3585.62
2022-10-01,,,,,,,,,,19699.4,19097672331.0,288.54,53.97,143.7,,
2022-10-02,,,,,,,,,,19441.18,21182416562.0,290.36,52.99,139.77,,
2022-10-03,90.68,1668.4,19.415,880.0,2202.0,0.9764,100.13,30.1,1.58,19955.75,31120336099.0,291.89,55.09,144.12,,3678.43
2022-10-04,93.74,1714.85,20.925,925.0,2315.0,0.9891,100.52,29.07,1.58,20369.75,36494742651.0,296.78,55.39,147.1,,3790.93
2022-10-05,94.35,1700.5,20.435,920.0,2278.0,0.9915,99.91,28.549999,1.68,20339.48,33277546666.0,296.75,55.06,147.55,,3783.28
2022-10-06,95.65,1714.2,20.54,926.0,2302.0,0.986,99.69,30.52,1.73,20384.9,35019199065.0,292.8,54.64,152.34,,3744.52
2022-10-07,98.88,1696.15,20.625,930.0,2256.0,0.9797,99.7,31.360001,1.73,20070.55,29856316445.0,290.77,54.28,150.4,,3639.66
2022-10-08,,,,,,,,,,19924.64,16877814608.0,283.7,54.18,151.17,,
2022-10-09,,,,,,,,,,19975.68,17277843181.0,285.81,55.38,149.65,,
2022-10-10,97.13,1676.55,19.825,912.0,2253.0,0.9697,99.7,32.450001,.,19710.35,28171422193.0,279.88,54.32,146.56,,3612.39
2022-10-11,95.17,1664.7,19.395,895.0,2187.0,0.9723,99.68,33.630001,1.73,19639.0,29564810957.0,279.74,53.62,149.17,,3588.84
2022-10-12,93.44,1670.65,19.185,890.0,2125.0,0.9706,99.69,33.57,1.71,19739.68,25719687108.0,279.21,53.81,149.29,,3577.03
2022-10-13,95.16,1648.1,19.175,873.0,2060.0,0.9739,99.57,31.940001,1.72,19844.62,45563769381.0,278.33,52.46,146.24,,3669.91
2022-10-14,92.22,1649.3,18.765,911.0,2086.0,0.9717,99.55,32.02,1.66,19735.29,39368330316.0,277.29,52.79,144.53,,3583.07
2022-10-15,,,,,,,,,,19613.88,16656110695.0,276.09,51.92,143.52,,
2022-10-16,,,,,,,,,,19782.63,18504263135.0,279.8,52.86,146.99,,
2022-10-17,91.04,1664.75,18.595,920.0,2031.0,0.9739,99.84,31.370001,1.65,19860.89,28206180054.0,279.88,52.67,145.89,,3677.95
2022-10-18,89.46,1653.0,18.695,921.0,2026.0,0.9835,99.69,30.5,1.71,19603.67,31065103080.0,277.02,52.6,148.13,,3719.98
2022-10-19,91.34,1631.7,18.435,894.0,1970.0,0.9778,99.28,30.76,1.79,19598.54,22737683126.0,278.5,52.21,148.52,,3695.16
2022-10-20,91.52,1635.3,18.785,893.0,2019.0,0.9811,99.11,29.98,1.77,19484.07,25081388914.0,275.35,52.35,144.4,,3665.78
2022-10-21,91.82,1643.25,18.385,905.0,1998.0,0.973,99.63,29.690001,1.82,19443.51,33192380882.0,273.86,52.35,142.72,,3752.75
2022-10-22,,,,,,,,,,19485.17,16332109439.0,274.38,52.93,144.86,,
2022-10-23,,,,,,,,,,19839.81,22447891549.0,279.86,54.7,146.5,,
2022-10-24,91.57,1649.15,19.215,930.0,2002.0,0.9851,99.73,29.85,1.78,19572.32,30623315376.0,277.19,53.19,144.9,,3797.34
2022-10-25,91.76,1659.25,18.88,911.0,1890.0,0.9861,99.92,28.459999,1.74,20170.09,48321337743.0,285.48,56.23,144.72,,3859.11
2022-10-26,92.93,1666.75,19.59,935.0,1965.0,1.0023,99.87,27.280001,1.75,20577.94,59113512178.0,287.69,55.87,145.48,,3830.6
2022-10-27,94.17,1659.75,19.37,952.0,1944.0,1.0037,100.36,27.389999,1.67,20353.02,49165184879.0,287.79,54.99,146.25,,3807.3
2022-10-28,94.64,1648.05,19.225,950.0,1908.0,0.9951,100.18,25.75,1.65,20667.62,44140426409.0,299.06,55.2,147.32,,3901.06
2022-10-29,,,,,,,,,,20891.53,40511498416.0,305.29,56.69,149.46,,
2022-10-30,,,,,,,,,,20729.81,31596831142.0,315.19,55.64,148.2,,
2022-10-31,93.3,1639.0,19.165,935.0,1839.0,0.9914,100.01,25.879999,1.69,20732.4,45876943366.0,330.13,55.72,150.87,,3871.98
2022-11-01,95.12,1645.25,20.0,950.0,1919.0,0.9947,99.98,25.809999,1.64,20739.09,40279017014.0,328.6,55.81,151.52,,3856.1
2022-11-02,96.07,1649.55,19.78,958.0,1857.0,0.9908,99.81,25.860001,1.63,20541.53,56240460863.0,326.22,61.71,149.65,,3759.69
2022-11-03,95.29,1628.75,18.92,917.0,1786.0,0.9753,98.97,25.299999,1.76,20729.24,44047934995.0,338.19,63.51,153.12,,3719.89
2022-11-04,99.53,1674.4,19.965,947.0,1889.0,0.9872,99.31,24.549999,1.77,21184.3,65718948549.0,355.03,67.72,158.6,,3770.55
2022-11-05,,,,,,,,,,21317.81,37912391731.0,349.83,69.84,157.5,,
2022-11-06,,,,,,,,,,21077.32,35140579654.0,341.84,68.58,156.04,,
2022-11-07,99.87,1678.95,20.67,971.0,1859.0,0.9993,99.36,24.35,1.77,20566.7,53896558459.0,336.42,67.53,154.96,,3806.8
2022-11-08,96.85,1678.65,20.75,980.0,1870.0,0.9996,99.48,25.540001,1.74,18392.85,118783871814.0,325.07,56.93,137.13,,3828.11
2022-11-09,93.05,1715.25,21.32,993.0,1888.0,1.0039,99.35,26.09,1.80,15849.86,102081395868.0,266.33,50.56,118.89,,3748.57
2022-11-10,94.25,1744.75,21.09,1018.0,1893.0,0.9954,100.39,23.530001,1.58,17255.77,83040288875.0,298.36,59.22,130.72,,3956.37
2022-11-11,96.37,1759.35,21.48,1040.0,2032.0,1.0308,100.39,22.52,.,16424.14,54820056794.0,279.44,59.05,123.43,,3992.93
2022-11-12,,,,,,,,,,16213.08,28653241144.0,272.49,57.77,123.9,,
2022-11-13,,,,,,,,,,15835.81,26259882473.0,267.83,55.67,123.43,,
2022-11-14,93.59,1768.9,21.47,1013.0,2004.0,1.0319,100.0,23.73,1.65,16103.04,48059545122.0,269.94,54.79,125.8,,3957.25
2022-11-15,94.3,1771.35,21.94,1031.0,2084.0,1.0404,100.32,24.540001,1.57,16301.79,35464853661.0,267.32,56.0,124.54,,3991.73
2022-11-16,92.61,1773.0,21.95,1017.0,2070.0,1.0412,100.43,24.110001,1.51,16038.64,32754472131.0,261.79,55.34,127.24,,3958.79
2022-11-17,91.0,1758.6,21.075,988.0,1983.0,1.0319,99.88,23.93,1.57,16106.12,26814298578.0,258.58,60.31,128.1,,3946.56
2022-11-18,88.93,1751.6,21.095,986.0,1967.0,1.0366,99.5,23.120001,1.63,16141.69,25926338912.0,264.8,60.56,128.85,,3965.34
2022-11-19,,,,,,,,,,16153.45,15569837931.0,263.3,61.68,129.88,,
2022-11-20,,,,,,,,,,15770.04,20601597058.0,255.77,60.02,125.66,,
2022-11-21,88.44,1740.4,20.64,985.0,1888.0,1.0246,99.83,22.360001,1.57,15408.91,36230693956.0,248.08,59.9,123.48,,3949.94
2022-11-22,88.65,1742.95,21.27,997.0,1879.0,1.0274,100.05,21.290001,1.51,15701.49,29990398855.0,258.29,68.32,129.91,,4003.58
2022-11-23,85.9,1740.15,21.265,982.0,1880.0,1.0325,100.27,20.35,1.43,15944.17,31964835939.0,285.9,75.83,129.46,,4027.26
2022-11-24,85.59,1755.4,21.56,988.0,1900.0,1.0413,100.28,20.425,.,15953.94,25080557530.0,288.66,75.74,131.39,,
2022-11-25,83.4,1751.85,21.335,979.0,1812.0,1.0375,100.37,20.5,1.42,15865.79,17946479263.0,288.64,71.09,130.89,,4026.12
2022-11-26,,,,,,,,,,15809.0,17285264416.0,299.0,73.33,133.28,,
2022-11-27,,,,,,,,,,15862.08,19630231348.0,296.54,72.39,131.6,,
2022-11-28,83.5,1746.55,21.475,1000.0,1855.0,1.0463,100.08,22.209999,1.47,15678.68,26760228490.0,283.78,71.66,130.48,,3963.94
2022-11-29,83.22,1752.7,21.365,993.0,1831.0,1.0366,99.89,21.889999,1.54,15928.91,22798443366.0,286.22,73.6,133.18,,3957.63
2022-11-30,85.61,1753.5,21.56,1025.0,1908.0,1.0376,100.96,20.58,1.46,16471.54,28597067703.0,288.58,76.08,136.35,,4080.11
2022-12-01,86.28,1803.15,22.135,1041.0,1904.0,1.0454,101.61,19.84,1.29,16116.96,21965862827.0,277.38,73.63,137.12,,4076.57
2022-12-02,86.54,1784.75,22.605,1007.0,1874.0,1.0538,102.02,19.059999,1.15,16218.27,18560629123.0,278.58,73.98,138.08,,4071.7
2022-12-03,,,,,,,,,,16045.78,15391740465.0,275.74,72.69,137.94,,
2022-12-04,,,,,,,,,,16247.14,15966335672.0,277.22,73.23,135.01,,
2022-12-05,83.36,1776.8,22.985,1014.0,1905.0,1.0587,101.22,20.75,1.23,16171.8,21063853062.0,274.83,76.47,138.33,,3998.84
2022-12-06,79.92,1773.8,22.54,998.0,1872.0,1.0516,101.14,22.17,1.21,16326.1,18948989812.0,277.38,76.35,137.03,,3941.26
2022-12-07,77.11,1782.2,22.385,1003.0,1842.0,1.0529,101.38,22.68,1.16,16027.47,18796484399.0,270.44,73.28,136.99,,3933.92
2022-12-08,76.02,1790.15,22.695,1004.0,1859.0,1.0519,101.16,22.290001,1.15,16326.22,19498234697.0,275.24,74.26,139.87,,3963.51
2022-12-09,76.37,1796.15,23.11,1001.0,1923.0,1.0559,100.68,22.83,1.28,16244.92,19258236360.0,271.26,72.38,141.33,,3934.38
2022-12-10,,,,,,,,,,16248.86,12048024271.0,273.32,72.45,142.16,,
2022-12-11,,,,,,,,,,16257.11,13397042929.0,270.31,72.83,142.99,,
2022-12-12,78.0,1786.6,23.39,1006.0,1895.0,1.0562,100.7,25.0,1.29,16322.68,18646020625.0,262.09,72.31,142.83,,3990.56
2022-12-13,80.14,1823.55,23.395,1037.0,1952.0,1.0545,101.04,22.549999,1.30,16736.26,25266728031.0,255.97,72.8,142.63,,4019.65
2022-12-14,83.33,1808.05,23.61,1025.0,1919.0,1.0649,100.94,21.139999,1.35,16534.14,24377895412.0,246.01,69.75,137.58,,3995.32
2022-12-15,82.34,1783.55,23.165,1014.0,1895.0,1.0621,100.86,22.83,1.33,16322.28,19636706934.0,242.77,67.99,140.12,,3895.75
2022-12-16,80.2,1792.55,22.83,997.0,1730.0,1.0619,100.55,22.620001,1.40,15708.4,22588751158.0,218.19,62.59,134.12,,3852.36
2022-12-17,,,,,,,,,,15852.65,13647691174.0,228.92,61.31,135.4,,
2022-12-18,,,,,,,,,,15832.53,10311345459.0,237.29,60.99,136.37,,
2022-12-19,81.66,1790.8,23.24,992.0,1726.0,1.0598,100.35,22.42,1.47,15491.16,16270058178.0,226.77,59.69,135.67,,3817.66
2022-12-20,79.45,1813.9,23.74,991.0,1675.0,1.0599,100.35,21.48,1.50,15911.12,21411099806.0,236.93,61.88,138.34,,3821.62
2022-12-21,80.25,1817.55,23.89,997.0,1700.0,1.0636,100.65,20.07,1.48,15853.27,14006860485.0,231.94,61.64,138.88,,3878.44
2022-12-22,79.58,1800.7,23.735,984.0,1692.0,1.0633,100.26,21.969999,1.53,15875.79,15498862576.0,231.94,62.4,137.23,,3822.39
2022-12-23,82.45,1802.025,23.795,1000.5,1743.5,1.0622,100.14,20.870001,1.60,15746.62,14459850607.0,230.76,61.66,134.2,,3844.82
2022-12-24,,,,,,,,,,15794.05,9135294366.0,229.34,61.66,134.49,,
2022-12-25,,,,,,,,,,15857.25,10927354968.0,228.93,65.16,136.78,,
2022-12-26,82.2,,,,,,,21.260000499999997,.,15902.82,11191939268.0,229.52,66.44,137.96,,
2022-12-27,81.95,,,,,1.0624,,21.65,1.65,15716.22,14801996075.0,231.83,64.63,136.7,,3829.25
2022-12-28,81.7,1803.35,23.855,1017.0,1795.0,1.064,99.88,22.139999,1.67,15573.19,15987479793.0,229.7,62.41,138.1,,3783.22
2022-12-29,80.96,1813.75,23.9,1031.0,1775.0,1.0649,100.01,21.440001,1.63,15611.15,13615944132.0,231.21,62.62,136.62,,3849.28
2022-12-30,82.82,1828.5,23.945,1056.5,1785.0,1.0666,99.85,21.67,1.67,15478.66,14942160117.0,229.14,63.39,136.13,,3839.5
2022-12-31,,,,,,,,,,15426.75,10478338490.0,229.66,65.26,137.31,,
2023-01-01,,,,,,,,,,15528.42,8618250326.0,228.03,66.14,138.78,,
2023-01-02,81.59,,,,,1.0683,,22.285,.,15630.74,11299757582.0,229.97,70.12,138.57,,
2023-01-03,80.36,1843.25,24.295,1082.0,1795.0,1.0545,99.95,22.9,1.61,15817.34,13021888143.0,233.41,71.69,140.81,,3824.14
2023-01-04,75.31,1857.3,24.29,1080.0,1736.0,1.0599,99.98,22.01,1.57,15899.84,17469154975.0,244.32,71.12,142.13,,3852.97
2023-01-05,76.73,1834.0,23.41,1062.0,1783.0,1.0601,99.88,22.459999,1.55,16002.54,12910491270.0,243.72,70.57,148.2,,3808.1
2023-01-06,76.41,1852.2,23.455,1073.0,1784.0,1.05,100.53,21.129999,1.43,15896.71,13699523570.0,243.69,71.26,145.43,,3895.08
2023-01-07,,,,,,,,,,15900.1,7234522918.0,245.03,71.62,146.16,,
2023-01-08,,,,,,,,,,16028.55,9160991904.0,257.33,72.85,145.97,,
2023-01-09,77.5,1878.85,23.85,1092.0,1793.0,1.0696,100.69,21.969999,1.41,16022.67,17466799725.0,254.09,76.17,148.02,,3892.09
2023-01-10,78.4,1878.65,23.515,1084.0,1802.0,1.0723,100.44,20.58,1.47,16246.46,14729214307.0,258.22,75.32,150.43,,3919.25
2023-01-11,81.11,1872.35,23.87,1100.0,1764.0,1.0747,100.73,21.09,1.41,16667.73,17048146385.0,264.77,78.09,156.85,,3969.61
2023-01-12,82.59,1882.55,23.7,1082.0,1777.0,1.0772,101.23,18.83,1.33,17375.48,32484177101.0,265.02,79.16,153.79,,3983.17
2023-01-13,83.43,1907.15,23.675,1057.0,1739.0,1.0814,100.85,18.35,1.44,18355.75,26910962617.0,270.81,79.6,157.29,,3999.09
2023-01-14,,,,,,,,,,19344.57,35926582855.0,281.5,80.98,162.12,,
2023-01-15,,,,,,,,,,19293.44,17797203719.0,279.11,80.72,160.78,,
2023-01-16,82.65,1917.0,24.17,1059.0,1755.0,1.0812,100.86,18.855000500000003,.,19544.5,24755728652.0,276.05,79.25,154.87,,
2023-01-17,84.38,1913.8,24.1,1053.0,1728.0,1.0843,100.67,19.360001,1.47,19613.13,23080809639.0,277.89,80.74,159.36,,3990.97
2023-01-18,83.78,1920.7,24.185,1068.0,1778.0,1.0839,101.1,20.34,1.40,19160.0,27810113806.0,265.78,76.66,150.8,,3928.86
2023-01-19,85.08,1918.6,23.445,1025.0,1683.0,1.0815,101.44,20.52,1.34,19464.44,19589779692.0,272.17,77.75,152.75,,3898.85
2023-01-20,86.96,1924.9,23.87,1024.0,1731.0,1.0826,101.16,19.85,1.42,20848.82,26583433783.0,280.39,83.2,159.49,,3972.61
2023-01-21,,,,,,,,,,20940.36,29827430788.0,275.12,81.19,158.83,,
2023-01-22,,,,,,,,,,20912.85,22750317970.0,278.94,80.66,162.94,,
2023-01-23,87.54,1914.85,23.675,1037.0,1708.0,1.0871,101.11,19.809999,1.41,21096.01,24408952255.0,281.01,82.81,164.72,,4019.81
2023-01-24,85.25,1920.75,23.71,1048.0,1704.0,1.0858,101.38,19.200001,1.34,20786.66,24288439326.0,276.05,80.08,158.16,,4016.95
2023-01-25,85.08,1930.8,23.43,1039.0,1732.0,1.0878,101.51,19.08,1.33,21168.35,28177819912.0,281.39,81.84,158.82,,4016.22
2023-01-26,86.29,1932.45,23.71,1032.0,1697.0,1.0895,101.49,18.73,1.30,21143.86,24135109090.0,279.86,80.41,157.51,,4060.43
2023-01-27,85.36,1923.05,23.725,1010.0,1642.0,1.0865,101.37,18.51,1.33,21228.64,23301648285.0,283.42,81.72,165.51,,4070.56
2023-01-28,,,,,,,,,,21182.89,13533481188.0,281.67,82.41,170.35,,
2023-01-29,,,,,,,,,,21867.87,25222991204.0,291.89,87.43,171.3,,
2023-01-30,84.9,1924.1,23.635,1013.0,1630.0,1.0903,101.03,19.940001,1.39,21050.04,25023734009.0,283.0,84.11,162.21,,4017.77
2023-01-31,83.42,1923.9,22.995,1004.0,1618.0,1.0833,101.13,19.4,1.43,21305.57,21047913844.0,287.61,86.83,163.52,,4076.6
2023-02-01,81.61,1925.9,23.495,1008.0,1686.0,1.0894,101.65,17.870001,1.33,21541.99,24568687555.0,288.28,91.21,161.46,,4119.21
